order_uuid,component_name,system_name,manufacturer_id,part_no,serial_no,status,status_date,ordered_by
391dfea6-6288-42e3-9a0a-24e47d47086c,driver filter NAV,NAVIGATION,6147,108775,6611184,ORDERED,1997-06-14 00:50:57,
13578fa7-6e86-45b6-8ef9-478473b67c2d,Cabin_plug_nav,NAVIGATION,7957,952758,3703349,PENDING,2016-07-27 06:01:50,jl.picard
7f7ddc5e-5903-4503-b8ad-3a0eefbc73a2,driver pump HYD,HYDRAULIC,7957,471198,1562554,SHIPPED,2022-07-20 02:57:35,
00711c86-5898-4977-a6c2-f674407c9227,Cabin screw hyd,HYDRAULIC,7957,273906,6922922,SHIPPED,2024-09-07 21:14:09,
118141de-e188-4c36-b92d-51d90827d1c5,Bed_bearing_ele_001,ELECTRICAL,1484,903265,5902760,SHIPPED,2010-03-22 17:23:57,
792a8a7c-8f77-493d-9b6c-9723da7adc9f,Driver_flange_ele_002,ELECTRICAL,6467,581865,3766089,SHIPPED,2018-09-27 11:25:01,
0b6fefd6-c80b-474c-b122-07bcf26e076a,passenger joint ELE 002,ELECTRICAL,7957,168942,9427517,RECEIVED,2010-06-19 02:18:29,
10b69143-0ad2-4cc3-b6ac-a33b49a03e56,Cabin wiring ele,ELECTRICAL,1484,977856,4726326,ORDERED,2020-04-08 11:12:02,
73a12a58-27df-48cd-ac44-5536dc53142a,Passenger plug ele,ELECTRICAL,2489,315566,3927356,ORDERED,1990-03-05 10:22:09,
114a2b7e-ac06-4ee3-bc7b-c6418deb6d60,Driver_filter_nav,NAVIGATION,1998,422332,1527802,ORDERED,2008-02-06 04:18:30,
4b4077d2-44c5-4a88-8047-d81197967de9,cabin_plug_holder_ELE,ELECTRICAL,1998,626267,6981815,PENDING,1989-11-12 15:29:00,Michael Scott
502797b4-da4d-4a81-adfc-6b829d734ad9,engine-bay_wheel_TRA,TRANSMISSION,2489,764226,4581145,SHIPPED,1990-07-15 06:39:09,
a1e7015d-a5bc-4a85-ac12-1d50d112211c,Roof tank tra,TRANSMISSION,2489,386147,3035278,RECEIVED,1993-02-06 00:58:51,
3da15618-f4e9-46bf-bda8-86a31b6c701d,Wheel-well flange hyd,HYDRAULIC,1783,698223,7904994,SHIPPED,2000-10-22 23:21:28,
bd9965a1-3834-4122-b224-2b355d8cfc5e,roof_piston_TRA,TRANSMISSION,3333,884028,3408661,SHIPPED,2009-06-24 19:20:39,
4d735f6c-8621-403d-b367-f8cf2909093f,passenger_wiring_ELE,ELECTRICAL,2489,544686,2529133,RECEIVED,2021-09-21 02:00:09,
10b69143-0ad2-4cc3-b6ac-a33b49a03e56,Cabin wiring ele,ELECTRICAL,1484,977856,4726326,SHIPPED,2020-04-16 15:02:45,
f5257720-ceb7-41f4-8dfc-25880fccadd4,Engine-bay_screw_hyd_002,HYDRAULIC,7957,268527,1928609,RECEIVED,1995-09-21 14:41:20,
da820e82-6e4b-4f56-8840-78b43c6acf83,Passenger bearing ele,ELECTRICAL,1484,420091,1700372,PENDING,2000-07-04 03:09:38,John Doe
a7ff4a63-76b9-4340-9afd-4ac27ae6bb82,Bed weld ele,ELECTRICAL,1998,626267,2140029,ORDERED,2002-09-01 05:52:13,
3a95a931-468a-4158-9c0d-0a8531a217ae,Bed_bearing_ele_001,ELECTRICAL,2489,184281,8376613,PENDING,2016-12-12 04:50:42,jl.picard
c3257ad0-e54a-4d54-95e7-22bc827c6e31,driver_filter_NAV,NAVIGATION,7957,333617,2096316,RECEIVED,1989-04-29 10:14:06,
2b0bfb49-1fd8-43c8-91a0-1137f3332ea9,Bed_bearing_ele_002,ELECTRICAL,1998,811157,6599642,ORDERED,1997-07-07 09:31:26,
1a7990b2-e6df-4b88-8516-ed20d2ee5407,roof_tank_TRA,TRANSMISSION,7957,187556,2061460,RECEIVED,2024-08-30 18:07:35,
7698d24c-6fbd-4751-937f-162f2e3ca774,passenger_tank_holder_TRA,TRANSMISSION,1998,692683,2118437,RECEIVED,2007-01-29 23:23:05,
6f3b7715-cbd3-4510-9869-902767e28082,passenger plug TRA,TRANSMISSION,7957,859092,5630189,SHIPPED,2011-12-02 21:46:55,
525362bb-6712-453a-a082-1763005632c1,Engine-bay_screw_hyd_001,HYDRAULIC,1484,863014,9668451,ORDERED,2008-05-25 02:52:30,
85214fdf-4026-4fd4-85b0-4d81148bab10,Passenger_joint_ele_002,ELECTRICAL,7957,324400,7589759,RECEIVED,2002-12-31 03:20:28,
1e2e3989-d27a-4e2f-8e53-e05305782947,Bed_screw_ele,ELECTRICAL,1484,928893,7584027,RECEIVED,2023-10-27 19:58:14,
816eb75f-aecb-4a24-9b18-d6bf12324409,Engine-bay_wheel_tra,TRANSMISSION,1783,860651,3889634,SHIPPED,2014-11-16 18:00:06,
0e753c07-9912-46a2-b774-1404002123f1,bed pump HYD,HYDRAULIC,1998,811157,7252596,RECEIVED,1991-10-10 10:20:37,
64bdaa5c-5aa3-4ba5-97f3-9c3e4fdac2f9,passenger_casing_ELE,ELECTRICAL,1998,554152,2412066,PENDING,2020-09-25 03:07:16,john.doe
5251767c-a38a-439e-802c-c725d58f2560,Passenger_plug_tra,TRANSMISSION,1484,601647,7847364,SHIPPED,1993-07-01 14:54:47,
81005892-213a-4060-b9dd-a0acf1d34eb2,Bed bearing ele 002,ELECTRICAL,1998,286059,8062872,PENDING,1990-04-12 13:43:47,Doug Unicorn
2a13b914-1245-4a44-9da9-598dc3c896ff,Bed screw ele,ELECTRICAL,1484,376748,1876120,SHIPPED,2014-07-08 07:54:15,
3a5963af-4676-4cea-b7d9-936c3e0c49e8,Engine-bay piston ele,ELECTRICAL,3333,496187,2286266,PENDING,1992-07-19 11:25:03,"Bolton, Michael"
3ac027a6-53f1-42a5-8e6f-aa568209b997,Cabin wiring nav,NAVIGATION,7957,736490,751118,RECEIVED,1993-06-26 21:38:36,
1e2e3989-d27a-4e2f-8e53-e05305782947,Bed_screw_ele,ELECTRICAL,1484,928893,7584027,SHIPPED,2023-10-26 11:51:53,
56142da4-f7b7-4104-950c-60d5a97920ce,Cabin casing nav,NAVIGATION,3333,727588,4775192,RECEIVED,1993-12-24 04:13:49,
914d88b6-9707-47f7-95dd-35be979e587c,wheel-well_flange_HYD,HYDRAULIC,1484,603276,2806636,RECEIVED,2002-08-06 13:34:15,
da820e82-6e4b-4f56-8840-78b43c6acf83,Passenger bearing ele,ELECTRICAL,1484,420091,1700372,ORDERED,2000-07-08 09:30:21,
f0e4ab0b-d767-4237-9563-d42206f2783a,driver flange TRA,TRANSMISSION,7957,503033,7261366,RECEIVED,1997-06-18 10:24:01,
bb31e673-b32e-4933-8ea9-972fdd03b00d,Wheel-well_plug_hyd,HYDRAULIC,3333,261486,1512298,RECEIVED,2003-12-26 20:37:05,
7ba582d5-6512-424e-9bb0-a43eb24bdd80,Wheel-well plug hyd,HYDRAULIC,1484,376748,4393453,ORDERED,1990-04-13 05:29:38,
c30b324b-ca92-47cf-bdae-1fdc05e382ba,Passenger_drain_ele,ELECTRICAL,1998,225682,413258,SHIPPED,1997-10-10 22:55:02,
394f686b-6793-4054-b16d-da99321cb253,passenger flange ELE,ELECTRICAL,6467,747193,3022896,ORDERED,1989-02-23 12:31:45,
1d011e5a-c0e4-40ee-8105-5205f9be0b63,Wheel-well screw holder hyd,HYDRAULIC,1783,749396,6309459,ORDERED,2024-08-15 22:52:00,
6caf469a-2d8f-449c-9a6e-209faf03e5e2,Roof piston ele,ELECTRICAL,1783,740375,6476452,SHIPPED,2008-05-19 12:14:46,
6707aec3-9a3d-4820-be3b-e510d44aa23b,bed casing NAV,NAVIGATION,1783,627857,1588587,RECEIVED,1995-03-15 17:53:03,
1388ab38-f00a-4be8-93b0-91b08151a047,Wheel-well wiring nav,NAVIGATION,1998,219197,6919848,SHIPPED,1999-01-12 00:13:19,
7ea8d883-a412-46f8-8c91-cb2942a55a2b,Cabin_casing_ele,ELECTRICAL,2489,725819,2195818,SHIPPED,1990-02-21 12:53:34,
9694315d-afc6-4132-b69a-0155a7675422,wheel-well filter TRA,TRANSMISSION,6467,929185,1221464,PENDING,1989-05-29 08:02:27,jane.doe
b5092793-47a9-4e76-bbe5-f0de9cc89580,roof_chassis_ELE,ELECTRICAL,1998,173845,2959188,RECEIVED,2011-07-30 14:21:55,
a40aaf20-25b8-482b-99bf-4070f5b389ac,cabin casing NAV,NAVIGATION,1998,418249,8672631,RECEIVED,2020-05-19 04:37:55,
b24b2c36-79f4-4124-ad0d-f957882e7526,Cabin_wiring_ele,ELECTRICAL,3333,858730,4977531,SHIPPED,2021-11-28 10:15:33,
9646b0b2-2cc9-4e66-928c-0659fb453fd2,passenger bearing HYD,HYDRAULIC,3333,948911,3029460,SHIPPED,2012-02-13 03:03:49,
475ea9e1-1067-4a11-872a-43ce4ac7005a,passenger_piston_HYD,HYDRAULIC,1783,204429,1703320,SHIPPED,1995-05-09 23:56:59,
bcf3c028-e74e-4e46-b01f-26a781aab753,passenger drain TRA,TRANSMISSION,1998,239013,2860900,PENDING,1997-02-28 04:58:23,Racecar Palindrome
1846dfcd-73bd-416f-bab9-63f1b4964942,Driver_pump_hyd,HYDRAULIC,1998,691882,6168735,RECEIVED,2007-04-11 20:49:37,
a6e60c33-803a-4d1f-a4ac-9fdfadb51cac,Driver_casing_nav,NAVIGATION,7957,814378,6974087,PENDING,2001-06-12 18:31:39,racecar.palindrome
bb24d40e-f639-4f7d-aeaf-98017dca9aec,driver joint ELE,ELECTRICAL,1484,349776,3504005,ORDERED,2024-09-20 13:32:24,
4d735f6c-8621-403d-b367-f8cf2909093f,passenger_wiring_ELE,ELECTRICAL,2489,544686,2529133,ORDERED,2021-09-15 20:23:32,
6fefa6c9-9e05-4a8e-b988-47a74165e3a8,wheel-well wiring ELE,ELECTRICAL,1484,443240,1932793,PENDING,2024-10-05 00:49:20,"Feynman, Richard"
b53108ca-58ec-4775-8bfc-8da606a76736,Bed_casing_ele,ELECTRICAL,3333,492589,2209975,SHIPPED,1995-06-17 22:02:06,
fe7ada01-d799-4995-b75f-070a87c1da44,roof_drain_HYD,HYDRAULIC,6467,978337,1671292,SHIPPED,2013-08-13 17:14:33,
2527204e-07de-493e-9101-88c228e684cc,wheel-well_filter_TRA,TRANSMISSION,1484,552320,7012634,SHIPPED,2016-07-09 04:53:22,
b090cadb-25a3-4825-afbf-bf930e6c71e2,Cabin casing nav,NAVIGATION,1484,620362,9952891,PENDING,1997-09-14 19:29:03,jane.doe
2d9b57aa-a552-4b6d-8b34-9df8f3066910,Wheel-well_screw_holder_hyd,HYDRAULIC,1484,515093,955041,SHIPPED,2013-01-08 04:23:06,
84010283-0c43-48dc-8741-f614bb9e714d,cabin_wiring_NAV,NAVIGATION,2489,581124,9728406,SHIPPED,2020-12-03 05:31:42,
c7e86c4f-68e3-4c3b-8465-156ea92079b5,passenger_joint_ELE_002,ELECTRICAL,6467,302760,1656984,SHIPPED,1992-05-08 04:21:42,
1570790a-283b-4e8b-bc22-3071798bc287,driver joint ELE,ELECTRICAL,7957,521578,5085480,PENDING,2000-07-24 15:58:39,"Palindrome, Racecar"
9502ed4d-5bd1-439f-903a-5d1cbe2b1bec,Roof_piston_ele,ELECTRICAL,7957,858420,608105,RECEIVED,1999-04-13 13:08:30,
f26a7369-b771-46e5-846b-3eb4740a83b8,driver casing ELE,ELECTRICAL,6147,755345,8434314,SHIPPED,1999-02-15 23:44:23,
91279998-3250-47a1-9af7-7ce1873509f8,bed screw ELE,ELECTRICAL,7957,140100,2097384,PENDING,2003-08-07 05:38:04,Michael Scott
0e967ce3-efa6-41ee-a683-1af6a02054cd,driver casing NAV,NAVIGATION,7957,351858,3041806,ORDERED,2008-10-24 02:27:35,
0b8e5173-0336-46fd-a070-2930792d2ea1,wheel-well_wiring_ELE,ELECTRICAL,2489,829231,935338,ORDERED,2011-03-25 04:28:45,
8289eef6-3a63-4f6a-9320-9528dcb1a712,roof_piston_TRA,TRANSMISSION,1998,761841,4389171,PENDING,2003-04-04 22:19:25,michael.bolton
903c8f7f-5b60-4b57-bf6c-ce15a209c70f,driver flange TRA,TRANSMISSION,3333,900516,5131298,SHIPPED,2023-08-09 22:42:45,
600e4419-8785-4bd8-af56-1a06519f7f36,passenger_bearing_ELE,ELECTRICAL,1998,878722,2263081,RECEIVED,1999-06-09 17:32:46,
d7874a33-2925-4a01-9d19-d0b7e63a9b21,Bed pump hyd,HYDRAULIC,3333,492589,2028596,PENDING,2014-04-18 08:31:50,Michael Scott
793c6de5-698e-40a5-a3d7-ba9a7a8fe68d,Cabin plug holder ele,ELECTRICAL,3333,468936,6780753,SHIPPED,2014-04-01 08:54:39,
b14ab8cf-c08a-4bd8-a315-0e21814b2e8b,Driver_o-ring_hyd,HYDRAULIC,1484,535661,1676242,PENDING,1999-08-06 13:23:17,michael.bolton
913d681b-21ce-406c-894d-9bac43b83392,Bed_weld_ele,ELECTRICAL,2489,424735,2178172,SHIPPED,2017-11-03 04:16:42,
12453927-9b5b-430c-8ba1-df2fbc7620a3,passenger drain ELE,ELECTRICAL,3333,926167,6159776,RECEIVED,2010-07-23 09:28:19,
5133ae26-e9e4-4bbe-a381-285a0f42b219,engine-bay_screw_HYD_001,HYDRAULIC,1998,205481,3993620,ORDERED,1993-10-18 13:56:19,
264ea5f6-8c5e-4658-a6bb-af30c1d79a3e,driver_casing_NAV,NAVIGATION,7957,168942,5418370,SHIPPED,2016-03-04 15:24:32,
15048f23-e6b3-4aa0-9a24-656ce44738cf,bed pump HYD,HYDRAULIC,6467,399809,3047907,PENDING,2024-10-18 09:51:30,Doug Unicorn
8ecac611-0c34-4f91-9c2f-cea8c9a72f29,bed pump HYD,HYDRAULIC,7957,113136,6448202,SHIPPED,2000-05-14 05:59:00,
243b4390-37e3-483e-bc15-36f230f93157,roof_tank_TRA,TRANSMISSION,1783,168435,3414354,ORDERED,2004-09-22 10:49:51,
ad395a8a-6d77-4c27-a4dc-b9c41cdbd6ae,bed bearing ELE 001,ELECTRICAL,2489,321834,4764022,PENDING,1988-07-26 11:26:43,jl.picard
1940390f-1ffe-49a1-83a8-2cb8c21124ec,driver_flange_TRA,TRANSMISSION,6467,619930,5424175,PENDING,1996-11-26 15:42:13,"Doe, John"
2d9b57aa-a552-4b6d-8b34-9df8f3066910,Wheel-well_screw_holder_hyd,HYDRAULIC,1484,515093,955041,RECEIVED,2013-01-08 23:54:06,
b4ad3ab0-2ecc-4e61-a53a-5deec54d0969,Driver_wiring_ele,ELECTRICAL,7957,643573,2211070,ORDERED,1991-12-11 16:11:04,
d12b7995-9f2f-4987-af0b-e38cfbc4c065,passenger_plug_TRA,TRANSMISSION,1998,294383,1063581,SHIPPED,1994-06-09 05:32:16,
892f136e-9844-40c4-bfc1-5fdc77a1b7d5,passenger bearing ELE,ELECTRICAL,6467,441642,2906840,RECEIVED,1992-04-13 11:09:30,
7f7ddc5e-5903-4503-b8ad-3a0eefbc73a2,driver pump HYD,HYDRAULIC,7957,471198,1562554,PENDING,2022-07-12 08:25:28,Jane Doe
9a0aca3c-5ce2-4d37-bc80-0ec000fc75c5,Driver_piston_ele,ELECTRICAL,2489,581124,5048354,RECEIVED,2007-05-30 05:35:44,
23f8ec23-63ad-4d0a-a84c-3971643fedce,bed casing ELE,ELECTRICAL,7957,351858,4450816,ORDERED,2008-03-27 20:15:16,
90ae832a-be0b-4641-96b3-b38dd9f309e9,Engine-bay flange hyd,HYDRAULIC,6467,186730,1161233,PENDING,2014-07-18 18:08:20,"Bolton, Michael"
45d1960d-f903-4f7c-944d-1bb33136b94f,bed_pump_HYD,HYDRAULIC,7957,521578,4198656,ORDERED,2015-03-29 07:30:11,
dee5f5cd-e0d1-4562-b63b-078260442db4,Passenger flange ele,ELECTRICAL,7957,859092,3841870,SHIPPED,2023-09-16 10:26:20,
80f2957c-7310-4e0b-8408-d5a8ff359ee5,Wheel-well_filter_tra,TRANSMISSION,1998,173845,3424704,PENDING,1991-11-28 06:43:24,jl.picard
1a7990b2-e6df-4b88-8516-ed20d2ee5407,roof_tank_TRA,TRANSMISSION,7957,187556,2061460,PENDING,2024-08-15 22:45:48,Richard Feynman
7dab1a2e-9a56-42f7-8929-0fabd2f3a152,roof piston TRA,TRANSMISSION,1484,242235,4325371,SHIPPED,2002-09-13 05:21:35,
930af4ae-847a-46fc-a003-de81f60eb5c4,wheel-well_wiring_NAV,NAVIGATION,7957,930619,8463337,ORDERED,2003-05-02 16:23:05,
3a95a931-468a-4158-9c0d-0a8531a217ae,Bed_bearing_ele_001,ELECTRICAL,2489,184281,8376613,SHIPPED,2016-12-22 11:47:31,
ded31088-9b77-4d87-b8d6-86219b5787b8,roof_piston_ELE,ELECTRICAL,6467,352084,3778069,ORDERED,1993-06-06 21:02:59,
acfeee5e-3e3d-4d30-a845-5e6c87783360,driver_wiring_ELE,ELECTRICAL,3333,420302,3686640,PENDING,2016-07-10 22:28:10,jane.doe
ecc1696b-8781-4c3c-a60e-43da495c3d79,roof o-ring NAV,NAVIGATION,1998,335237,5325463,ORDERED,2009-07-26 12:56:47,
76784a96-8076-4839-80a9-326c0e1df7a5,wheel-well filter TRA,TRANSMISSION,6467,186730,637308,RECEIVED,2017-07-24 07:25:31,
b8c25542-0b14-4c77-8ffc-450bd1d844f9,wheel-well flange HYD,HYDRAULIC,1783,168435,626888,PENDING,1995-09-13 04:56:38,Richard Feynman
aaa6773a-7c14-41a9-a680-ed87ff40f6e2,bed_screw_ELE,ELECTRICAL,6467,102059,3729130,PENDING,2012-08-31 02:13:48,doug.unicorn
1d011e5a-c0e4-40ee-8105-5205f9be0b63,Wheel-well screw holder hyd,HYDRAULIC,1783,749396,6309459,SHIPPED,2024-08-18 12:11:53,
a7ff4a63-76b9-4340-9afd-4ac27ae6bb82,Bed weld ele,ELECTRICAL,1998,626267,2140029,RECEIVED,2002-09-13 23:14:23,
a30ba2e3-60bb-4f0a-8368-6ada2e7888b7,passenger bolt HYD,HYDRAULIC,2489,585636,1157956,ORDERED,2006-11-23 04:06:48,
cf192030-6ef3-4663-a2da-b5e5b7bd1ae6,Driver flange tra,TRANSMISSION,6467,430735,9644620,ORDERED,1994-08-22 06:29:00,
61ae5669-e9e0-4bcd-ba14-429b5237511a,bed drain ELE,ELECTRICAL,6467,611292,3055142,PENDING,2024-07-19 00:47:54,jane.doe
123ce1df-7588-4731-a5fa-defa68ac8e2c,passenger casing ELE,ELECTRICAL,6467,856067,3361912,SHIPPED,2003-05-08 07:18:34,
a40aaf20-25b8-482b-99bf-4070f5b389ac,cabin casing NAV,NAVIGATION,1998,418249,8672631,PENDING,2020-05-11 03:12:25,"Doe, Jane"
0c8ab500-ee9f-42c2-b9b3-ef8959ea7d21,cabin_wiring_NAV,NAVIGATION,6467,302760,1873930,ORDERED,2003-01-21 23:15:32,
fc41c6f3-10d0-47e2-8a0f-6afa4634c2aa,bed tank ELE,ELECTRICAL,1783,113769,2107880,RECEIVED,2012-07-12 05:09:18,
761149e7-5441-4a6f-9664-7cc3c1da7234,Driver_wiring_ele,ELECTRICAL,6467,134769,8094501,SHIPPED,2018-06-04 08:04:27,
7ba582d5-6512-424e-9bb0-a43eb24bdd80,Wheel-well plug hyd,HYDRAULIC,1484,376748,4393453,RECEIVED,1990-04-18 15:05:19,
c3257ad0-e54a-4d54-95e7-22bc827c6e31,driver_filter_NAV,NAVIGATION,7957,333617,2096316,ORDERED,1989-04-26 19:15:32,
9c0f6a9b-cd70-40e2-ad91-14d1ce0504d3,Passenger bolt hyd,HYDRAULIC,7957,485114,4330669,ORDERED,1990-07-29 17:04:11,
d12b7995-9f2f-4987-af0b-e38cfbc4c065,passenger_plug_TRA,TRANSMISSION,1998,294383,1063581,ORDERED,1994-06-07 04:19:33,
6c9a8258-c2e0-44d8-99dd-1ac36b85bbbc,Wheel-well wiring ele,ELECTRICAL,3333,926167,5206359,RECEIVED,2007-01-14 01:29:13,
a844ca25-2a0b-48ad-b154-45d4c4c09209,Engine-bay_screw_ele,ELECTRICAL,1783,740375,7147907,ORDERED,2006-05-24 00:19:28,
264ea5f6-8c5e-4658-a6bb-af30c1d79a3e,driver_casing_NAV,NAVIGATION,7957,168942,5418370,ORDERED,2016-02-26 19:20:35,
04cf7fcd-6d8d-4554-b1ad-18f52ef26f02,cabin_casing_ELE,ELECTRICAL,7957,511358,1186424,PENDING,2004-04-30 06:31:26,"Doe, Jane"
21d6d202-8ae1-4490-8ce6-3a13a36565b2,Bed_bearing_ele_001,ELECTRICAL,1484,153300,8536664,RECEIVED,1996-12-08 01:21:23,
b00292cb-86ae-4fc1-a795-b0c568553005,Cabin_casing_nav,NAVIGATION,1998,739893,566467,ORDERED,2001-01-10 09:00:43,
0538fa81-fc05-4bf0-9cbc-909e85cf0684,passenger_drain_ELE,ELECTRICAL,1783,625426,1047166,SHIPPED,2001-01-18 13:17:28,
2a13b914-1245-4a44-9da9-598dc3c896ff,Bed screw ele,ELECTRICAL,1484,376748,1876120,PENDING,2014-06-27 00:55:27,"Palindrome, Racecar"
5c01b264-809e-4f68-a231-ae977c1aaed0,engine-bay piston ELE,ELECTRICAL,2489,758657,6899569,ORDERED,2019-03-29 03:17:27,
4dec1e06-03cb-4b95-a804-111dda5ce6ce,wheel-well filter TRA,TRANSMISSION,1998,554152,6687963,SHIPPED,1997-07-19 16:22:29,
49d23426-24dd-450c-a6b1-8f609b207eaf,Engine-bay_piston_ele,ELECTRICAL,6467,978337,9937132,PENDING,2012-08-08 23:36:40,Michael Scott
7557806d-08e9-427a-992a-bdde1599371f,roof_screw_HYD,HYDRAULIC,1998,997245,5723916,PENDING,2017-11-20 17:44:39,Richard Feynman
636d0856-8c8e-4d40-8a21-70208bd22387,Cabin plug holder ele,ELECTRICAL,7957,135170,208431,PENDING,2013-09-17 17:38:24,john.doe
1710f57b-db30-4ffd-bb20-e776d6015521,passenger piston HYD,HYDRAULIC,1484,349776,1907964,RECEIVED,1998-08-10 06:52:05,
4eda27ec-9de9-49c2-8bce-32bcba2460ca,Cabin_plug_nav,NAVIGATION,6467,405926,5427380,SHIPPED,1997-06-30 10:46:10,
a7ff4a63-76b9-4340-9afd-4ac27ae6bb82,Bed weld ele,ELECTRICAL,1998,626267,2140029,SHIPPED,2002-09-11 03:44:42,
b3b59a1f-2bb4-4f4b-a25b-a17272667624,driver casing ELE,ELECTRICAL,1484,552320,5740147,SHIPPED,2022-10-13 09:24:04,
adcec0c5-fb4a-470d-b432-990f174a0790,Bed weld ele,ELECTRICAL,3333,203273,4650681,PENDING,1995-09-20 15:47:33,"Unicorn, Doug"
eec31238-e118-42b9-93a9-88495f6fbbb8,Cabin_casing_ele,ELECTRICAL,2489,321834,4099746,ORDERED,1995-02-11 17:54:25,
0486aa34-1231-4929-b3a5-788118baf794,Roof_drain_hyd,HYDRAULIC,3333,964391,1296064,SHIPPED,2016-04-15 01:02:53,
982a3c9b-9b36-46b7-a02b-d191fd87e289,wheel-well wiring NAV,NAVIGATION,1484,594170,1964141,RECEIVED,1997-10-03 22:55:12,
1d3a54bc-0e80-4521-9fda-226b2b04e46f,bed_bearing_ELE_001,ELECTRICAL,3333,779785,3194390,RECEIVED,2003-11-03 05:13:09,
e7ac47a2-6f50-418c-b973-4e018328345f,Roof_plug_hyd,HYDRAULIC,6467,320798,1829116,SHIPPED,2012-04-19 00:02:26,
0c8ab500-ee9f-42c2-b9b3-ef8959ea7d21,cabin_wiring_NAV,NAVIGATION,6467,302760,1873930,PENDING,2003-01-12 14:38:19,"Palindrome, Racecar"
dbcec22f-9734-4339-9893-54753830faf4,Cabin wiring nav,NAVIGATION,2489,585636,6206598,SHIPPED,1995-08-27 10:42:21,
8f2bf7df-d6fe-442f-9a1b-d7ad05601dc6,Wheel-well bolt bracket ele,ELECTRICAL,7957,948013,709320,PENDING,2002-08-12 07:30:51,Jane Doe
1f0a5977-ba9d-4a78-8fc4-86190cb807c0,passenger_casing_ELE,ELECTRICAL,2489,424735,345013,SHIPPED,2016-04-22 20:40:22,
38ef21cb-b3d4-4876-b057-e70e24ed60c3,passenger casing ELE,ELECTRICAL,6467,611292,365127,PENDING,2021-04-03 10:42:58,john.doe
b24b2c36-79f4-4124-ad0d-f957882e7526,Cabin_wiring_ele,ELECTRICAL,3333,858730,4977531,PENDING,2021-11-12 13:15:42,"Feynman, Richard"
29c00f70-8fff-442f-be22-a96b6e9dcd17,Passenger_drain_ele,ELECTRICAL,7957,472846,1440934,PENDING,1990-02-15 07:15:23,Jane Doe
4eda27ec-9de9-49c2-8bce-32bcba2460ca,Cabin_plug_nav,NAVIGATION,6467,405926,5427380,ORDERED,1997-06-21 04:38:05,
126410aa-3a9f-4c9e-9f4d-467a16a127fa,Bed_casing_nav,NAVIGATION,7957,262503,39782,PENDING,1990-12-21 11:01:30,Richard Feynman
1d3a54bc-0e80-4521-9fda-226b2b04e46f,bed_bearing_ELE_001,ELECTRICAL,3333,779785,3194390,PENDING,2003-10-21 01:15:04,racecar.palindrome
bd9965a1-3834-4122-b224-2b355d8cfc5e,roof_piston_TRA,TRANSMISSION,3333,884028,3408661,ORDERED,2009-06-18 13:32:58,
fa3970b9-a2e3-4762-bc7e-da0ebd90481c,roof_piston_ELE,ELECTRICAL,6467,672600,3949911,PENDING,2011-09-01 20:10:27,doug.unicorn
704d7db9-2ea8-4871-95ca-fd94e76b9804,bed casing ELE,ELECTRICAL,6467,493454,609835,RECEIVED,2021-12-28 04:13:02,
0d05ce75-8cfe-4f81-bbbb-51965b3ba26c,Driver_o-ring_hyd,HYDRAULIC,6467,619930,2296994,ORDERED,2010-04-08 10:06:23,
6f3b7715-cbd3-4510-9869-902767e28082,passenger plug TRA,TRANSMISSION,7957,859092,5630189,PENDING,2011-11-22 13:17:33,"Doe, Jane"
fa3970b9-a2e3-4762-bc7e-da0ebd90481c,roof_piston_ELE,ELECTRICAL,6467,672600,3949911,RECEIVED,2011-09-14 09:48:05,
4d2099a8-a410-4db3-b152-af730a2709cc,Passenger flange ele,ELECTRICAL,7957,320442,6542615,ORDERED,2023-03-29 20:16:42,
9694315d-afc6-4132-b69a-0155a7675422,wheel-well filter TRA,TRANSMISSION,6467,929185,1221464,ORDERED,1989-05-31 15:38:15,
cc36a73e-29ed-4331-adae-5672786151fb,passenger_piston_HYD,HYDRAULIC,1783,625426,732440,RECEIVED,2008-09-09 14:34:22,
86e6ec1f-dbf4-4f59-abb0-976c19c90a88,bed tank ELE,ELECTRICAL,1783,963787,9770404,PENDING,2007-08-29 04:04:35,"Scott, Michael"
3bdc6afd-756d-48b9-bb68-da838bd7aaee,Bed_casing_ele,ELECTRICAL,2489,184281,4941113,ORDERED,1995-01-16 04:56:39,
7218ea77-bbf0-4e73-b2f0-16f91227141e,Bed weld ele,ELECTRICAL,1783,719803,527195,SHIPPED,2003-11-06 13:20:48,
243b4390-37e3-483e-bc15-36f230f93157,roof_tank_TRA,TRANSMISSION,1783,168435,3414354,PENDING,2004-09-18 15:37:58,doug.unicorn
2b0bfb49-1fd8-43c8-91a0-1137f3332ea9,Bed_bearing_ele_002,ELECTRICAL,1998,811157,6599642,SHIPPED,1997-07-09 04:12:25,
38a19b93-98a1-47be-ba03-739121bd8841,engine-bay_casing_TRA,TRANSMISSION,6467,942003,8707885,SHIPPED,2010-09-04 01:26:04,
02572116-e9a0-4569-867d-1bb6c62ddf8b,Driver casing nav,NAVIGATION,2489,266508,9594339,ORDERED,2006-04-12 18:24:32,
e3679785-e0c5-4f1d-a933-b5805c04f37f,driver pump HYD,HYDRAULIC,7957,650648,9012823,SHIPPED,2004-03-21 14:52:15,
49728e2c-040a-43db-a770-07b0f3c89469,roof_o-ring_NAV,NAVIGATION,1484,349776,7838873,RECEIVED,2018-02-25 12:50:10,
